id,code,station,active,stationType,nameDepartment,nameProvince,nameMunicipality,nameBasin,macroregion,latitude,longitude,altitude,owner,start,operator,photo,stationCategory,status
1059,A-1668,Hichucota,True,Convencional,La Paz,Los Andes,Batallas,Rio Jachcha Jahuira,Altiplano,-16.176667,-68.381111,4460.0,SENAMHI,1973-12-30,SENAMHI,stations/station/yxxom5krolhd05m.png,Meteorológica,Activo
776,A-1763,Cuatro Cañadas,False,Convencional,Santa Cruz,Sara,Santa Rosa del Sara,Qda. Santa,Chiquitania,-17.166667,-63.5,260.0,,1997-09-30,,,,Inactivo
1207,A-1763,Minero (Unagro),True,Convencional,Santa Cruz,Obispo Santistéban,Mineros,Rio Chane,Chiquitania,-17.11,-63.241667,245.0,UNAGRO,1975-12-31,UNAGRO,,Meteorológica,Activo
513,A-2164,Monte Sud,False,Convencional,Tarija,Nicolás Suárez,Tarija,Rio Guadalquivir,Valles,-21.416667,-64.7,2005.0,,1979-09-01,,,,Inactivo
797,A-1763,Montero SEARPI,False,Convencional,Santa Cruz,Sajama,Portachuelo,Rio Hondo,Chiquitania,-17.333333,-63.383333,317.0,,1990-01-01,,,,Inactivo
1114,A-1668,Pasankeri ,True,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.5235516,-68.1426677,3935.0,SENAMHI,1981-12-29,SENAMHI,stations/station/tpyb7hxg7e1yfns.jpeg,Meteorológica,Activo
957,A-1867,Orinoca_H,False,Convencional,Oruro,Yacuma,Belen de Andamarca,Orinoca,Altiplano,-18.968333,-67.263056,3666.0,,1975-08-01,,,,Inactivo
1785,00035,Talula_H,True,Convencional,Chuquisaca,Oropeza,Sucre,Tirina,Valles,-19.11,-65.4053,2859.0,SENAMHI,2005-11-26,SENAMHI,stations/station/cn6tevcj0ctqq3k.png,Hidrológica,Activo
1172,A-1765,San Benito,True,Convencional,Cochabamba,Punata,San Benito,Rio Caine,Valles,-17.526389,-65.903889,2710.0,,1965-12-30,,stations/station/g0432ub01x5kaou.jpeg,Meteorológica,Activo
1236,A-2064,Culpina,True,Convencional,Chuquisaca,Sur Cinti,Culpina,Sajlina,Valles,-20.8183,-64.9478,2970.0,SENAMHI,1973-11-29,SENAMHI,,Meteorológica,Activo
1523,A-1668,Nazacara,False,Convencional,La Paz,Pacajes,Nazacara de Pacajes,Nacientes del Rio Desaguadero,Altiplano,-16.916667,-68.75,3820.0,,1975-11-29,,,Meteorológica,Inactivo
57,A-1662,Concepcion,True,Automática,Santa Cruz,Ñuflo De Chávez,Concepción,Rio Negro del Baures,Chiquitania,-16.133301,-62.016701,504.0,,2004-12-31,,,Meteorológica,Activo
727,A-2165,San Luis de Palqui,False,Convencional,Tarija,Avilés,Yunchará,Villa Pacheco,Altiplano,-21.557778,-65.135,3321.0,,2005-10-31,,stations/station/mkn12x07v4z9ppd.png,,Inactivo
1196,A-2164,Pinos Sud,True,Convencional,Tarija,Cercado Tarija,Tarija,Rio Guadalquivir,Valles,-21.734722,-64.878333,2118.0,SENAMHI,1972-01-31,SENAMHI,,Meteorológica,Activo
316,A-2265,Tarija (Satelital),False,Satelital,Tarija,Cercado Tarija,Tarija,Rio Guadalquivir,Valles,-21.7244,-64.916702,1924.0,SENAMHI,2012-10-08,,,Meteorológica,Inactivo
1359,A-1668,Millipunku,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.5,-68.033333,3140.0,,1987-01-01,,,,Inactivo
976,A-1866,Pocoata,False,Convencional,Potosí,Abuná,Pocoata,Rio San Pedro,Valles,-18.7,-66.166667,3360.0,,1942-05-01,,,,Inactivo
63,A-2168,Colcha-K (GPRS),True,Automática telemétrica GPRS,Potosí,Nor Lipez,"Colcha ""K""",Rio Colcha K,Altiplano,-20.7425,-67.660301,3780.0,Municipio,2011-11-30,Municipio,,Meteorológica,Mantenimiento
1554,A-1467,San Buena Ventura_h,True,Convencional,La Paz,Abel Iturralde,San Buenaventura,Parte Baja del Rio Beni,Amazonia,-14.439035,-67.53489,213.0,,1977-05-27,,stations/station/u21uzh9q3j2a19o.png,Hidrológica,Activo
753,A-1765,Pocona,False,Convencional,Cochabamba,Yacuma,Pocona,Rio Mizque,Valles,-17.65,-65.366667,2658.0,,1956-01-01,,,,Inactivo
274,A-1661,San Ignacio de Velasco (GPRS),True,Automática,Santa Cruz,Velasco,San Ignacio de Velasco,Naciente del Rio Paragua,Chiquitania,-16.381701,-60.961899,415.0,,2004-12-30,,,Meteorológica,Activo
1835,23-00085,Rurrenabaque_H,True,Convencional,Beni,General José Balli,Puerto Menor de Rurrenabaque,Parte Baja del Rio Beni,Amazonia,-14.441230000000001,-67.531524,,,2015-12-28,SENAMHI,,Hidrológica,Activo
136,A-1364,Magdalena,True,Automática,Beni,Iténez,Magdalena,Desembocadura del Rio San Julian,Llanuras y Sabanas,-13.261675,-64.059345,141.0,NAABOL,2004-12-30,,,Meteorológica,Activo
164,A-2064,PampasAzurduy_EM (SAT),True,Satelital,Chuquisaca,Azurduy,Azurduy,Rio parapeti,Valles,-20.101896,-64.404191,2489.0,Servicio Departamental de Cuencas,,Servicio Departamental de Cuencas,,Meteorológica,Activo
153,A-1967,Orinoca - UTO (GPRS),True,Automática telemétrica GPRS,Oruro,Sur Carangas,Belen de Andamarca,Orinoca,Altiplano,-18.971913999999998,-67.264548,3772.0,UTO,2014-11-19,UTO,stations/station/p01bkb7bzeoe2vt.png,Meteorológica,Activo
1904,24-0013,Porvenir - PSM,True,Convencional,Pando,,Porvenir,Rio Tahuamanu,Amazonia,-11.2266050685961,-68.6923782701387,226.0,,2024-05-31,,,Meteorológica,Activo
253,A-1170,Río Acre BOLPEBRA (GPRS),True,Automática telemétrica GPRS,Pando,,Bolpebra,Naciente del Rio Acre,Amazonia,-10.947317,-69.563117,200.0,,2012-12-03,,,Hidrológica,Mantenimiento
499,A-2358,Pozo Colorado Paraguay,False,Convencional,Tarija,Abuná,,,,-23.497778,-58.790278,98.0,,1970-11-01,,,,Inactivo
498,A-2261,Pratts Gill Paraguay,False,Convencional,Tarija,Abuná,,,,-22.558333,-61.56,206.0,,1972-01-01,,,,Inactivo
614,A-1867,Corque SAT,False,Convencional,Oruro,Carangas,Corque,Rio Caquiza,Altiplano,-18.343889,-67.678611,3758.0,,2012-07-30,,,Meteorológica,Inactivo
1511,A-1668,Puente Negro,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.5,-68.15,3680.0,,1975-05-31,,,Meteorológica,Inactivo
38,A-1768,Calamarca_M (GPRS),True,Automática,La Paz,Aroma,Calamarca,Rio Kheto,Altiplano,-16.902801,-68.110182,4026.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,,UGCK - SENAMHI,stations/station/iw1gremrgzwtoh3.jpeg,Meteorológica,Mantenimiento
143,A-2064,Monteagudo,True,Automática telemétrica GPRS,Chuquisaca,Hernando Siles,Monteagudo,Rio Banado,Chaco,-19.8167,-63.966702,1119.0,,2004-12-29,,,Meteorológica,Inactivo
1753,00012,Presa aItavicua_EM (SAT),True,Satelital,Tarija,Gran Chaco,Yacuiba,Rio Caiza,Chaco,-21.808959,-63.649193,750.0,Servicio Departamental de Cuencas,,Servicio Departamental de Cuencas,,Meteorológica,Activo
1215,A-1864,Pulquina,False,Convencional,Santa Cruz,Sara,Comarapa,Rio Mizque,Valles,-18.083333,-64.416667,1560.0,,1977-01-01,,,,Inactivo
754,A-1766,Putucuni B,False,Convencional,Cochabamba,Abel Iturralde,Santivañez,Rio Caine,Valles,-17.566667,-66.2,4200.0,,1977-05-01,,,,Inactivo
1307,A-1469,Queara,False,Convencional,La Paz,Angel Sandoval,Pelechuco,Rio Tuhichi,Yungas - Chapare,-14.7,-69.1,3250.0,,1976-10-01,,,,Inactivo
1426,A-1863,Quirusillas,False,Convencional,Santa Cruz,Sabaya,Quirusillas,Rio Yapacanicito,Valles,-18.333333,-63.95,440.0,,1975-05-01,,,,Inactivo
1161,A-1766,Ramadas Cbba,False,Convencional,Cochabamba,Abel Iturralde,Quillacollo,Rio Cotacajes,Valles,-17.216667,-66.25,3800.0,,1971-11-01,,,,Inactivo
1390,A-1965,Quila Quila H,False,Convencional,Chuquisaca,Nicolás Suárez,Sucre,Tirina,Valles,-19.133333,-65.366667,3526.0,,1976-10-01,,,,Inactivo
1324,A-1668,Quilviri H,False,Convencional,La Paz,Nicolás Suárez,Calamarca,Rio Kusillo Jahuira,Altiplano,-16.833333,-68.116667,4000.0,,1986-08-01,,,,Inactivo
1289,A-1765,Rodeo,False,Convencional,Cochabamba,Alonso de Ibáñez,Vacas,Rio Mizque,Valles,-17.616667,-65.633333,3800.0,,1991-11-01,,,,Inactivo
974,A-2265,Quetena Chico,False,Convencional,Potosí,Sur Lipez,San Pablo,Rio Quetena,Altiplano,-22.19409,-67.341578,3920.0,,1979-07-31,,,,Inactivo
1018,A-1865,Punilla,True,Convencional,Chuquisaca,Oropeza,Sucre,Rio Yotala,Valles,-18.983333,-65.308333,3300.0,SENAMHI,1976-10-31,SENAMHI,,Meteorológica,Activo
1683,A-1767,Chancadora (COPESA),False,Convencional,La Paz,Aroma,Sica Sica,Rio Toloma,Altiplano,-17.353333,-67.561944,3812.0,,2020-10-31,,,Meteorológica,Inactivo
168,A-2066,Potosí,True,Automática,Potosí,Tomás Frías,Potosí,Rio Chaqui Mayu,Valles,-19.5436,-65.719398,3918.0,,2004-12-31,,,Meteorológica,Activo
526,A-2066,Salto Leon_h,False,Convencional,Potosí,Yacuma,Tomave,Rio Tomave,Altiplano,-20.1,-66.683333,4572.0,,1975-08-01,,,,Inactivo
1294,A-1666,San Cristobal_CBBA,False,Convencional,Cochabamba,Abel Iturralde,Cocapata,Rio Cotacajes,Yungas - Chapare,-16.833333,-66.766667,3400.0,,1977-12-01,,,,Inactivo
1071,A-1668,San Calixto,True,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.495278,-68.1325,3658.0,SENAMHI,1916-12-29,SENAMHI,stations/station/v27h4i4jdk1dpz3.jpeg,Meteorológica,Activo
386,A-1561,San Francisco (SCZ),False,Convencional,Santa Cruz,Abel Iturralde,San Ignacio de Velasco,Rio San Martin,Chiquitania,-15.333333,-61.416667,280.0,,1975-11-01,,,,Inactivo
1487,A-1766,San Francisco de Caramarca,False,Convencional,Cochabamba,Sabaya,Sipe Sipe,Rio Caine,Valles,-17.45,-66.316667,2530.0,,1977-02-01,,,,Inactivo
1757,00016,Presa Itavicua_EN (SAT),True,Satelital,Tarija,Gran Chaco,Yacuiba,Rio Caiza,Chaco,-21.809141,-63.64957,750.0,Servicio Departamental de Cuencas,,Servicio Departamental de Cuencas,,Hidrológica,Activo
1773,00023,Puerto Siles - Mamore_H,True,Convencional,Beni,Mamoré,Puerto Siles,Rio Puerto Siles,Llanuras y Sabanas,-12.7994,-65.0064,136.0,SENAMHI,1983-11-27,SENAMHI,stations/station/6b0m5att9tbhhxm.png,Hidrológica,Activo
729,A-2164,San Nicolas,False,Convencional,Tarija,Abel Iturralde,Uriondo,Rio Camacho,Valles,-21.716667,-64.683333,1800.0,,1986-02-01,,,,Inactivo
529,A-2164,Tarija_SENAMHI_h,False,Convencional,Tarija,Cercado Tarija,Tarija,Rio Guadalquivir,Valles,-21.55,-64.733333,1875.0,,1973-12-31,,,Meteorológica,Inactivo
1452,A-1765,San Mateo (CBBA),False,Convencional,Cochabamba,Sajama,Shinahota,Rio Chapare,Yungas - Chapare,-17.033333,-65.4,440.0,,1975-01-01,,,,Inactivo
7,A--2264,Algarrobal - Yacuiba (GPRS),True,Automática telemétrica GPRS,Tarija,Gran Chaco,Yacuiba,Rio Caiza,Chaco,-21.83953,-63.596916,598.0,,2018-06-17,,,Meteorológica,Mantenimiento
728,A-2164,San Mateo_TJA,False,Convencional,Tarija,Alonso de Ibáñez,Villa San Lorenzo,Rio Guadalquivir,Valles,-21.466667,-64.75,1900.0,,1977-12-01,,,,Inactivo
1903,000000,La Paz (PRUEBA),True,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.498241,-68.129333,,SENAMHI,2024-07-29,,,Meteorológica,Activo
1419,A-2063,Rosario del Ingre,True,Convencional,Chuquisaca,Hernando Siles,Huacareta,Rio Ingre,Chaco,-20.580833,-63.894722,912.0,SENAMHI,1975-09-30,SENAMHI,,Meteorológica,Activo
813,A-1560,San Miguel,False,Convencional,Santa Cruz,Abel Iturralde,San Ignacio de Velasco,Naciente del Rio Paragua,Chiquitania,-15.983333,-60.95,422.0,,1977-10-01,,,,Inactivo
502,A-2166,San Miguel de Lipez,False,Convencional,Potosí,Antonio Quijarro,Atocha,Rio Chilco,Altiplano,-21.316667,-66.066667,4230.0,,1979-07-01,,,,Inactivo
268,A-1365,San Ramon,False,Automática,Beni,Angel Sandoval,San Ramón (Beni),Rio San Ramon,Llanuras y Sabanas,-13.25,-64.599998,140.0,,2005-01-01,,,,Inactivo
403,A-1965,Santa Lucia_Pti,False,Convencional,Potosí,Nicolás Suárez,Yocalla,Rio Tarapaya,Valles,-19.55,-65.85,3509.0,,1976-03-01,,,,Inactivo
854,A-1763,San Pedro SEARPI,False,Convencional,Santa Cruz,Sajama,San Carlos,Rio Palacios,Chiquitania,-17.1,-63.783333,1404.0,,1990-01-01,,,,Inactivo
387,A-1663,San Pedro (SCZ),True,Convencional,Santa Cruz,Obispo Santistéban,San Pedro,Qda. Santa,Chiquitania,-16.816667,-63.483333,450.0,SENAMHI,1979-11-30,SENAMHI,,Meteorológica,Activo
399,A-1561,Santa Rosa de Roca,True,Convencional,Santa Cruz,Velasco,San Ignacio de Velasco,Rio San Martin,Chiquitania,-15.9,-61.433333,374.0,SENAMHI,1991-12-31,SENAMHI,,Meteorológica,Activo
1123,A-1767,Salla,True,Convencional,La Paz,Aroma,Sica Sica,Rio Boopy,Altiplano,-17.169875,-67.606446,3500.0,SENAMHI,1977-04-28,SENAMHI,stations/station/1xqdo2kn8q9boti.png,Meteorológica,Activo
1068,A-1668,Santiago de Huata,True,Convencional,La Paz,Omasuyos,Santiago de Huata,Tola Tola,Altiplano,-16.051111,-68.810278,3845.0,SENAMHI,1967-10-30,SENAMHI,stations/station/vga649dumzda1r0.png,Meteorológica,Activo
764,A-1766,Univalle,True,Convencional,Cochabamba,Quillacollo,Tiquipaya,Rio Caine,Valles,-17.347778,-66.221667,2726.0,,2007-06-29,,,Meteorológica,Activo
990,A-2066,Tomave,True,Convencional,Potosí,Antonio Quijarro,Tomave,Rio Tomave,Altiplano,-20.067222,-66.531111,3911.0,SENAMHI,1982-12-30,SENAMHI,stations/station/xqan6q1lq7htn9x.png,Meteorológica,Activo
1500,A-1667,Minachi_H,False,Convencional,La Paz,Sud Yungas,Irupana,Rio Boopy,Yungas - Chapare,-16.666667,-67.666667,1560.0,,1982-12-31,,,Meteorológica,Inactivo
1406,A-1667,Mina San Francisco_H,False,Convencional,La Paz,Sud Yungas,Yanacachi,Rio Boopy,Yungas - Chapare,-16.466667,-67.783333,4150.0,,1975-08-30,,,Hidrológica,Inactivo
1329,A-1668,Mina Palcoco_H,False,Convencional,La Paz,Los Andes,Batallas,Rio Suricama,Altiplano,-16.133333,-68.266667,4000.0,,1973-06-29,,,Hidrológica,Inactivo
13,A-1568,Apolo,False,Automática,La Paz,Angel Sandoval,Apolo,Rio Kaka,Yungas - Chapare,-14.7333,-68.400002,1415.0,,2012-12-05,,,,Inactivo
1430,A-1766,Sacaba,False,Convencional,Cochabamba,Chapare,Sacaba,Rio Caine,Valles,-17.433333,-66.033333,2600.0,,1942-12-30,,,,Inactivo
544,A-1668,Milluni EPSAS,True,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,RioTujsa Jahuira,Valles,-16.317778,-68.144167,4765.0,EPSAS,2001-01-30,EPSAS,,Meteorológica,Activo
1088,A-1667,Mina Bolsa Negra,False,Convencional,La Paz,San Pedro de Totora,Irupana,Rio Boopy,Yungas - Chapare,-16.55,-67.8,3800.0,,1975-03-01,,,,Inactivo
265,A-1468,Rurrenabaque,True,Automática,Beni,General José Balli,Puerto Menor de Rurrenabaque,Parte Baja del Rio Beni,Amazonia,-14.4294,-67.5028,203.0,NAABOL,2004-12-30,,,Meteorológica,Activo
1512,A-1668,Milluni,False,Convencional,La Paz,Murillo,El Alto,RioTujsa Jahuira,Altiplano,-16.333333,-68.166667,4550.0,,1976-09-30,,,Meteorológica,Inactivo
314,A-2265,Tarija,True,Automática,Tarija,Cercado Tarija,Tarija,Rio Guadalquivir,Valles,-21.549242,-64.707559,1854.0,,2004-12-31,,,Meteorológica,Activo
509,A-2164,Quebrada de Cajas,False,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Desembocadura del Rio Cajas,Chaco,-21.160556,-64.403333,1072.0,,2005-09-30,,,Meteorológica,Inactivo
500,A-2262,Mision La Paz Argentina,False,Convencional,Tarija,Abuná,,,,-22.377222,-62.523056,247.0,,1964-09-01,,,,Inactivo
401,A-2166,Mochara,False,Convencional,Potosí,Antonio Quijarro,"Colcha ""K""",Qda. Jajachuto,Altiplano,-21.3,-66.566667,3240.0,,1980-01-01,,,,Inactivo
1096,A-1569,Mocomoco,False,Convencional,La Paz,Abuná,Humanata,Desembocadura del Rio Suches,Altiplano,-15.416667,-69.133333,3107.0,,1979-05-01,,,,Inactivo
1166,A-1765,Monte Puncu,False,Convencional,Cochabamba,Yacuma,Totora,Rio Mizque,Valles,-17.583333,-65.3,3000.0,,1977-03-01,,,,Inactivo
1413,A-1966,Yura,False,Convencional,Potosí,Yacuma,Tomave,Rio Yura,Altiplano,-19.716667,-66.383333,4360.0,,1977-06-01,,,,Inactivo
591,A-1966,Yura_ENFE,False,Convencional,Potosí,Yacuma,Tomave,Rio Yura,Altiplano,-19.703611,-66.368889,4365.0,,1968-01-01,,,,Inactivo
1469,A-2164,Entre Rios (TJA),True,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Rio Salinas,Chaco,-21.503056,-64.170556,1260.0,SENAMHI,1943-09-30,SENAMHI,,Meteorológica,Activo
519,A-2167,Zoniquera,False,Convencional,Potosí,Sabaya,"Colcha ""K""",Rio Quetena,Altiplano,-21.816667,-67.433333,4167.0,,1983-05-01,,,,Inactivo
1191,A-2164,Narvaez,True,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Rio Salinas,Chaco,-21.408056,-64.279444,18723.0,SENAMHI,1978-04-29,SENAMHI,,Meteorológica,Activo
72,A-2064,Cuevo (GPRS),True,Automática telemétrica GPRS,Santa Cruz,Cordillera,Cuevo,Rococos,Chaco,-20.4547,-63.514999,1033.0,,2011-07-07,,,Meteorológica,Inactivo
734,A-2164,Saykan Perulas,True,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Rio Chiquiaca,Chaco,-21.715833,-64.095556,1356.0,SENAMHI,2001-05-31,SENAMHI,,Meteorológica,Activo
709,A-2164,La Colmena,False,Convencional,Tarija,Andrés Ibáñez,Entre Rios (La Moreta),Rio Salinas,Chaco,-21.6675,-64.179167,1113.0,,2002-01-01,,,,Inactivo
717,A-2164,Salinas,False,Convencional,Tarija,Andrés Ibáñez,Entre Rios (La Moreta),Rio Salinas,Chaco,-21.771667,-64.23,1096.0,,1947-06-01,,,,Inactivo
1298,A-1766,Morochata,False,Convencional,Cochabamba,Abel Iturralde,Inquisivi,Rio Cotacajes,Yungas - Chapare,-17.216667,-66.966667,3027.0,,1943-08-01,,,,Inactivo
1656,A-2164,Canchas Mayu OTN (TP),False,Convencional,Tarija,Arce,Padcaya,Rio Camacho,Valles,-21.900556,-64.888056,2142.0,,2018-09-30,,,Meteorológica,Inactivo
1576,A-1767,Oruro_ENFE,False,Convencional,Oruro,Cercado Oruro,Oruro,Crucero Belen,Altiplano,-17.974167,-67.109444,1720.0,,1967-12-31,,,Meteorológica,Inactivo
1318,A-1567,Naranjani,False,Convencional,La Paz,San Pedro de Totora,Palos Blancos,Parte Alta del Rio Beni,Yungas - Chapare,-15.45,-67.383333,375.0,,1981-08-01,,,,Inactivo
1527,A-1766,Mohoza H,False,Convencional,La Paz,Inquisivi,Colquiri,Rio Cotacajes,Valles,-17.466667,-66.916667,3360.0,,1975-12-29,,,Hidrológica,Inactivo
1439,A-1567,Nube,False,Convencional,La Paz,Larecaja,Teoponte,Rio Kaka,Yungas - Chapare,-15.383333,-67.683333,2824.0,,1975-09-30,,,Meteorológica,Inactivo
504,A-2063,Ñancorainza,False,Convencional,Chuquisaca,Sajama,Macharetí,El Palmar,Chaco,-20.65,-63.35,880.0,,1977-04-01,,,,Inactivo
1412,A-2166,San Pablo de Lipez,True,Convencional,Potosí,Sur Lipez,San Pablo,Rio Grande de Lipez,Altiplano,-21.683333,-66.616667,4256.0,SENAMHI,1977-05-29,SENAMHI,stations/station/655gkpbnsjy7ohk.png,Meteorológica,Activo
514,A-2164,Obrajes Tja,False,Convencional,Tarija,Nicolás Suárez,Tarija,Rio Guadalquivir,Valles,-21.501944,-64.756389,1890.0,,1977-11-01,,,,Inactivo
1076,A-1865,Ocuri,False,Convencional,Potosí,Abuná,Ocurí,Rio San Pedro,Valles,-18.833333,-65.783333,3980.0,,1976-11-01,,,,Inactivo
1679,A-1762,Cuatro Cañadas,False,Convencional,Santa Cruz,Ñuflo De Chávez,Cuatro Cañadas,Cnda. Plus Ultra,Chiquitania,-17.226944,-62.150556,259.0,,2019-11-29,,,Meteorológica,Inactivo
904,A-1963,Muyupampa,False,Convencional,Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Parte Baja del Rio Guapay,Chaco,-19.866667,-63.766667,1090.0,SENAMHI,1942-09-30,SENAMHI,,,Inactivo
1534,A-1864,Santa Ana (SCZ),False,Convencional,Santa Cruz,Florida,Pampa Grande,Rio Yapacanicito,Valles,-18.083333,-64.15,2400.0,SENAMHI,1981-09-29,SENAMHI,,Meteorológica,Inactivo
799,A-1762,Okinawa II,False,Convencional,Santa Cruz,Abaroa,Okinawa Uno,Rio Chane,Chiquitania,-17.416667,-62.9,283.0,,1982-04-01,,,,Inactivo
969,A-2065,Otavi,False,Convencional,Potosí,San Pedro de Totora,Vitichi,Rio Jilche,Valles,-20.15,-65.35,3380.0,,1976-06-01,,,,Inactivo
1064,A-1668,Ovejuyo,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.533333,-68.05,3420.0,,1959-01-01,,,,Inactivo
506,A-1865,Paccha_H,False,Convencional,Chuquisaca,Andrés Ibáñez,Tarabuco,Parte alta del Rio grande 7,Valles,-18.966667,-65.016667,2300.0,,1955-01-01,,,,Inactivo
1183,A-2165,El Puente,True,Convencional,Tarija,Méndez,Tomayapo (El Puente),Las Carreras,Valles,-21.25,-65.2,2345.0,SENAMHI,1945-02-28,SENAMHI,,Meteorológica,Activo
17,A-1663,Ascencion de Guarayos,True,Automática,Santa Cruz,Guarayos,Ascención de Guarayos,Rio Negro del Baures,Chiquitania,-15.9153,-63.169201,236.0,,2004-12-31,,,Meteorológica,Activo
1192,A-2164,Padcaya,False,Convencional,Tarija,Abaroa,Padcaya,Rio Orosas,Valles,-21.883333,-64.716667,2010.0,,1943-08-01,,,,Inactivo
392,A-1762,Pailon - Pozo del Tigre,False,Convencional,Santa Cruz,Alonso de Ibáñez,Pailón,Cnda. Plus Ultra,Chiquitania,-17.633333,-62.233333,279.0,,1988-12-01,,,,Inactivo
515,A-2164,Pajonal,False,Convencional,Tarija,Andrés Ibáñez,Entre Rios (La Moreta),Rio Salinas,Chaco,-21.503056,-64.170556,1260.0,,1989-12-01,,,,Inactivo
518,A-2165,Chagua,False,Convencional,Potosí,Arce,Villazón,Matancillas,Altiplano,-21.983333,-65.55,3400.0,,1982-02-01,,,,Inactivo
1633,A-2164,Rincon de la Victoria (Aut),False,Convencional,Tarija,Méndez,Villa San Lorenzo,Rio Guadalquivir,Valles,-21.541667,-64.835,2205.0,,2018-03-31,,,Meteorológica,Inactivo
355,A-2163,Villamontes,True,Automática,Tarija,Gran Chaco,Villa Montes,Caiguami,Chaco,-21.254132,-63.404669,402.0,,2004-12-31,,,Meteorológica,Activo
278,A-2165,San Roque (Satelital),False,Automática,Chuquisaca,Nor Cinti,Camargo,Parte Alta del Rio Tumusla,Valles,-20.772535,-65.228238,2379.0,,2000-10-06,,stations/station/lywq0n5vv6kw2af.png,Meteorológica,Inactivo
1303,A-1766,Palca CBBA,False,Convencional,Cochabamba,Sajama,Sacaba,Rio Espiritu Santo,Valles,-17.183333,-66.083333,3380.0,,1976-01-01,,,,Inactivo
1312,A-1667,Pasto Pata,False,Convencional,La Paz,San Pedro de Totora,Quime,Rio Boopy,Valles,-16.633333,-67.433333,1714.0,,1976-01-01,,,,Inactivo
29,A-1565,Camiaco_H (GPRS),True,Automática,Beni,Marbán,Loreto,Arr. San Juan,Llanuras y Sabanas,-15.4728,-64.857201,157.0,,2015-10-06,,,Hidrológica,Inactivo
510,A-2064,Puente Aruma,True,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Rio Nacamiri,Chaco,-20.915556,-64.111389,636.0,SENAMHI,2005-09-30,SENAMHI,,Meteorológica,Activo
1116,A-1668,Palcoma,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.516666999999998,-68.133333,3844.0,,1990-12-01,,,,Inactivo
1193,A-2163,Palmar Chico,False,Convencional,Tarija,Abuná,Yacuiba,Qda. Yuquirenda,Chaco,-21.866667,-63.6,570.0,,1977-12-01,,,,Inactivo
1284,A-1765,Palmar Pampa,False,Convencional,Cochabamba,Sajama,Villa Tunari,Rio Irivizu,Yungas - Chapare,-17.083333,-65.483333,1100.0,,1977-12-01,,,,Inactivo
1436,A-1368,Ixiamas,False,Convencional,La Paz,Abel Iturralde,Ixiamas,Parte Baja del Rio Beni,Amazonia,-13.766667,-68.133333,254.0,,1975-12-30,,stations/station/fnyctggl2o0awr3.png,Meteorológica,Inactivo
790,A-1768,Pampa Grande LP,False,Convencional,La Paz,Yacuma,Chacarilla,Llocohuta,Altiplano,-17.5,-68.166667,4200.0,,1982-02-01,,,,Inactivo
970,A-1965,Pampa Soico,False,Convencional,Potosí,Abel Iturralde,Potosí,Rio Tarapaya,Valles,-19.433333,-65.783333,2375.0,,1994-08-01,,,,Inactivo
1810,00060,Yocalla - Pilcomayo_H,True,Convencional,Santa Cruz,Cordillera,Cabezas,Parte Baja del Rio Guapay,Chaco,-18.917834,-63.468389,437.0,SENAMHI,2006-11-29,SENAMHI,,Hidrológica,Activo
1118,A-1668,Pampahasi,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.5,-68.116667,3883.0,,1975-01-01,,,,Inactivo
1574,A-1866,Pazña_ENFE,False,Convencional,Oruro,Poopó,Pazña,Rio Tacagua,Altiplano,-18.598056,-66.920833,3725.0,,1967-12-31,,,Meteorológica,Inactivo
